Category,MeetID,MeetCountry,MeetState,MeetTown,MeetName,Name,Age,Sex,LiftKg,MeetYear
Best Squat,81,USA,ME,Westbrook,New England Powerlifting & Bench Press Championships,Russell Barlow,19.0,M,272.5,2016
Best Squat,89,USA,ME,Portland,Maine State Championship,Ben Chapman,43.0,M,192.5,2017
Best Bench,7185,USA,RI,,MA and RI Open State Championships,Sean Noriega,,M,175.0,2016
Best Bench,7429,USA,NE,Ohama,2001 USAPL Men's National Powerlifting Championships,Brad Gillingham,,M,272.5,2001
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Cormac Walsh,21.0,M,150.0,2016
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Taylor Vigil,17.0,F,60.0,2017
Best Bench,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Alexis Wascom,19.0,F,85.0,2013
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Tayler Claflin,18.0,F,97.5,2017
Best Bench,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Bill Crawford,42.5,M,319.78,2014
Best Bench,6638,USA,DE,,2017 Delaware State Championship,Samuel Penner,86.5,M,67.5,2017
Best Bench,8040,USA,WY,Laramie,Wyoming State and Mountain West Regional,Alejandra Rice,14.0,F,47.5,2016
Best Bench,64,USA,ND,Fargo,AAPF North Dakota Championship,Darian Slama,20.0,F,85.0,2016
Best Bench,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Jamario Latter,22.0,M,97.5,2013
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Abbott Ottinger,19.0,M,92.99,2013
Best Bench,6705,USA,HI,,2016 Island Qualifier,Mitchell Thomas,,M,115.0,2016
Best Bench,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Stacia-Al Mahoe,16.0,F,50.0,2013
Best Bench,7819,USA,KS,El Dorado,All American Benchpress Championship,Barey Chambers,60.0,M,155.0,2015
Best Bench,7834,USA,WY,Laramie,Wyoming High School Open,Noah Hammontree,17.0,M,202.5,2015
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Scott Saluzzi,67.0,M,215.0,2017
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Richard Bretz,68.0,M,137.5,2017
Best Bench,5172,USA,MD,Towson,Mid-Atlantic and Military Nationals,Matthew Reep,,M,181.44,2017
Best Bench,7562,USA,HI,Honolulu,Hawaii Benchpress and Deadlift,Kristina Bagayas,21.0,F,92.5,2011
Best Bench,7448,USA,NE,Omaha,Police & Fire Nationals,Mark Elbert,,M,170.0,2003
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Nicholas Chapman,22.0,M,175.0,2016
Best Bench,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Hifon Smith,42.5,M,183.7,2014
Best Bench,6758,USA,KS,,KS Heavy Metal Open,Logan Buchanan,,M,47.5,2015
Best Bench,105,USA,ME,Westbrook,Maine State Push-Pull,Randy Favreau,52.0,M,222.5,2017
Best Bench,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Tim Albanese,55.5,M,213.19,2014
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Charlie Dykehouse Ritchie,46.0,F,82.5,2017
Best Bench,64,USA,ND,Fargo,AAPF North Dakota Championship,Chago Huerta,21.0,M,152.5,2016
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Robert Shanks,62.0,M,124.74,2013
Best Bench,7784,USA,HI,Honolulu,Hawaii Raw Power ELUA,Alan-Paul Frank,41.0,M,155.0,2014
Best Bench,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Luke Strege,19.0,M,110.0,2016
Best Bench,8265,USA,HI,Honolulu,Hawaii Fit Expo,Gary Shim,53.0,M,272.5,2017
Best Squat,4968,USA,RI,Johnston,2014 New England Revolution,James Katchpole,,M,219.99,2014
Best Squat,4968,USA,RI,Johnston,2014 New England Revolution,Drew Bielomyza,,M,299.37,2014
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Tim Troy,53.0,M,-190.0,2011
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Susie Rose,75.0,F,50.0,2017
Best Squat,6959,USA,NE,,2015 NE State Championship & Midwest Open,Carl Werda,,M,260.0,2015
Best Squat,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Alexis Wascom,19.0,F,155.0,2013
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Bob Baker,61.0,M,137.5,2017
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Mark Claypoole,47.0,M,158.76,2013
Best Bench,1628,USA,NM,,New Mexico Regional,Jerry Chandler,,M,145.0,2017
Best Bench,1623,USA,NM,,Southern New Mexico Open,Naomi Soto,,F,30.0,2017
Best Bench,7379,USA,WY,,Wyoming State Championship,Shelby Stricklin,11.5,F,35.0,2018
Best Bench,7647,USA,HI,Honolulu,Hawaii State Championship,Kainoa Caballero,19.0,M,217.5,2013
Best Bench,113,USA,ND,,North Dakota Powerlifting Championship,Yvonne Hanley,67.0,F,50.0,2017
Best Bench,1578,USA,NM,,2016 New Mexico state,Rion Hanson,,M,11.0,2016
Best Bench,6521,USA,AK,,2016 Southside Fall Classic,Bobby Hill,36.5,M,85.0,2016
Best Bench,5024,USA,MD,Elkridge,Mid-Atlantic State Championship and Military Nationals,Randy Kevin Jopp Sr,,M,165.56,2015
Best Bench,7997,USA,MD,Frederick,2nd Annual Mid Atlantic Classic,Elijah Thweatt,17.0,M,185.0,2016
Best Bench,1623,USA,NM,,Southern New Mexico Open,Dee Wicks,,M,112.5,2017
Best Bench,7769,USA,NM,Albuquerque,New Mexico State Open Powerlifting Championships,Tyler Trainum,17.0,M,117.5,2014
Best Bench,1596,USA,NM,,New Mexico New Years Classic,Sandra Guzman,,F,37.5,2016
Best Bench,7187,USA,RI,,2016 New England Open,Daniel Roderman,16.5,M,72.5,2016
Best Squat,81,USA,ME,Westbrook,New England Powerlifting & Bench Press Championships,Michael Pindell,44.0,M,120.0,2016
Best Squat,6493,USA,AK,,Top of the World Powerlifting Challenge,Jimmy Scott,,M,282.5,2013
Best Squat,4901,USA,RI,Johnston,3rd Annual RPS New England Revolution,Russ Metivier,,M,206.38,2012
Best Squat,113,USA,ND,,North Dakota Powerlifting Championship,Dave Baker,63.0,M,185.0,2017
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Tayler Claflin,18.0,F,165.0,2017
Best Squat,64,USA,ND,Fargo,AAPF North Dakota Championship,Hunter Wilson,16.0,M,250.0,2016
Best Squat,7448,USA,NE,Omaha,Police & Fire Nationals,Jim Pope,,M,300.0,2003
Best Squat,7379,USA,WY,,Wyoming State Championship,Keenan McKnight,16.5,M,127.5,2018
Best Squat,8006,USA,NE,Omaha,Nebraska State Raw Championships,Mike Zimmerman,37.0,M,285.0,2016
Best Squat,5090,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals,Colin Ripley,,M,317.51,2016
Best Squat,8006,USA,NE,Omaha,Nebraska State Raw Championships,Carmella Mattingly,45.0,F,142.5,2016
Best Squat,8104,USA,KS,Wichita,Great Plains Regional Powerlifting Championships III,John Curtis,75.0,M,151.0,2016
Best Squat,7710,USA,NM,Albuquerque,Southwest Open,Jade Garcia,28.0,M,365.0,2014
Best Squat,1536,USA,KS,,Kansas State,George Langston,,M,162.5,2015
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Buellah Bishop,71.0,F,55.0,2011
Best Squat,7784,USA,HI,Honolulu,Hawaii Raw Power ELUA,Matthew Chapman,46.0,M,157.5,2014
Best Squat,8431,USA,KS,Manhattan,The Foundation's Best of the Midwest Pro/Am,Charles Cookson,48.0,M,260.0,2018
Best Squat,6958,USA,NE,,NE Capital City Clash,Walker Julious,,M,272.5,2015
Best Squat,7769,USA,NM,Albuquerque,New Mexico State Open Powerlifting Championships,Tyler Trainum,17.0,M,185.0,2014
Best Squat,1623,USA,NM,,Southern New Mexico Open,Douglas Carmean,,M,150.0,2017
Best Squat,1609,USA,NM,,2017 New Mexico State,Sammy Tideman,,F,42.5,2017
Best Squat,4901,USA,RI,Johnston,3rd Annual RPS New England Revolution,Dennis Montembault,,M,328.85,2012
Best Squat,1596,USA,NM,,New Mexico New Years Classic,William Hudson,,M,185.0,2016
Best Squat,5172,USA,MD,Towson,Mid-Atlantic and Military Nationals,Matthew Reep,,M,231.33,2017
Best Squat,7997,USA,MD,Frederick,2nd Annual Mid Atlantic Classic,Elijah Thweatt,17.0,M,282.5,2016
Best Squat,7187,USA,RI,,2016 New England Open,Mike Khoury,50.5,M,290.0,2016
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Scott Bixler,61.5,M,131.54,2014
Best Squat,7379,USA,WY,,Wyoming State Championship,Kevin McKnight,59.5,M,160.0,2018
Best Squat,5303,USA,RI,Smithfield,2017 New England Multi Ply Open,James Dibble,,M,299.37,2017
Best Squat,7379,USA,WY,,Wyoming State Championship,Steven Hill,67.5,M,100.0,2018
Best Squat,4973,USA,MD,Gambrills,2014 Mid-Atlantic State Championships and Military Nationals,Mace Davis,,M,217.72,2014
Best Squat,7721,USA,MD,Rosedale,Eastern Regional Open,Jake Schellenschlager,14.0,M,97.5,2014
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Robert Mattison,80.0,M,65.0,2017
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Tim Reese,34.5,M,294.84,2014
Best Deadlift,113,USA,ND,,North Dakota Powerlifting Championship,Yvonne Hanley,67.0,F,117.5,2017
Best Deadlift,7596,USA,MD,Baltimore,Baltimore Open Bench & Deadlift,Bobby Arnold,,M,136.08,2012
Best Deadlift,1536,USA,KS,,Kansas State,Chuck Cookson,,M,320.0,2015
Best Deadlift,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Vincent Rozzi,33.0,M,280.0,2016
Best Deadlift,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Brandon McBride,23.0,M,285.0,2016
Best Deadlift,81,USA,ME,Westbrook,New England Powerlifting & Bench Press Championships,Tim Lane,57.0,M,267.5,2016
Best Deadlift,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Ken McMillan,38.0,M,310.0,2011
Best Deadlift,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Stacia-Al Mahoe,16.0,F,115.0,2013
Best Deadlift,1623,USA,NM,,Southern New Mexico Open,Vianney Franco,,F,160.0,2017
Best Squat,89,USA,ME,Portland,Maine State Championship,Noah Tibbetts,16.0,M,265.0,2017
Best Squat,5172,USA,MD,Towson,Mid-Atlantic and Military Nationals,Hifon Smith,,M,408.23,2017
Best Squat,1623,USA,NM,,Southern New Mexico Open,Christopher Napier,,M,190.0,2017
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,John Winterrowd,49.0,M,202.5,2011
Best Squat,1560,USA,KS,,Kansas Regional,Michelle Smith,,F,92.5,2015
Best Squat,8006,USA,NE,Omaha,Nebraska State Raw Championships,Chris Bridgeford,21.0,M,355.0,2016
Best Squat,8006,USA,NE,Omaha,Nebraska State Raw Championships,Gracie Vanasse,27.0,F,232.5,2016
Best Bench,6837,USA,MD,,Army-Navy Powerlifting Meet,Allen,,M,230.0,2014
Best Bench,1536,USA,KS,,Kansas State,Shaun Teeter,,M,142.5,2015
Best Bench,7379,USA,WY,,Wyoming State Championship,Keenan McKnight,16.5,M,87.5,2018
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Christopher Jackson,42.0,M,149.69,2013
Best Bench,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Tom Bishop,74.0,M,62.5,2011
Best Bench,1596,USA,NM,,New Mexico New Years Classic,Molly Cobbs,,F,50.0,2016
Best Bench,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Brennan Leong,19.0,M,97.5,2013
Best Bench,8040,USA,WY,Laramie,Wyoming State and Mountain West Regional,Jared Burton,45.0,M,237.5,2016
Best Bench,4973,USA,MD,Gambrills,2014 Mid-Atlantic State Championships and Military Nationals,Mace Davis,,M,176.9,2014
Best Bench,7596,USA,MD,Baltimore,Baltimore Open Bench & Deadlift,Bobby Arnold,,M,154.22,2012
Best Bench,1536,USA,KS,,Kansas State,George Langston,,M,122.5,2015
Best Bench,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,John Winterrowd,49.0,M,125.0,2011
Best Bench,1578,USA,NM,,2016 New Mexico state,Xavier Hoover,,M,130.0,2016
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Ryan Morton,30.0,M,115.0,2016
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Vincent Rozzi,33.0,M,185.0,2016
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Michael James,28.0,M,201.85,2013
Best Bench,1572,USA,KS,,2016 Kansas State,Nick Dwinell,,M,211.0,2017
Best Bench,6493,USA,AK,,Top of the World Powerlifting Challenge,Jimmy Scott,,M,182.5,2013
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Matt Harmon,27.0,M,145.0,2016
Best Bench,6957,USA,NE,,NE Patriot Open,Joe Noble,,M,147.5,2014
Best Bench,1596,USA,NM,,New Mexico New Years Classic,Maggie Keen,,F,72.5,2016
Best Bench,27,USA,AK,Searcy,Rhino Open Championships,Dwayne Franks,40.0,M,317.51,2017
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Colby Evans,39.0,M,161.03,2013
Best Squat,6513,USA,AK,,3rd Frostbite Challenge,Ben Brent,,M,25.0,2016
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Mesa Weidle,15.0,F,72.5,2011
Best Squat,7379,USA,WY,,Wyoming State Championship,Shelby Stricklin,11.5,F,72.5,2018
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Alan Reynolds,46.5,M,288.03,2014
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Khashayar Farzam,23.0,M,170.0,2016
Best Bench,1536,USA,KS,,Kansas State,Gary Close,,M,147.5,2015
Best Bench,113,USA,ND,,North Dakota Powerlifting Championship,Baillee Heitkamp,16.0,F,42.5,2017
Best Bench,5090,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals,Colin Ripley,,M,165.56,2016
Best Bench,7710,USA,NM,Albuquerque,Southwest Open,Jade Garcia,28.0,M,-227.5,2014
Best Bench,7819,USA,KS,El Dorado,All American Benchpress Championship,Aaron Ewy,20.0,M,175.0,2015
Best Bench,8431,USA,KS,Manhattan,The Foundation's Best of the Midwest Pro/Am,John Curtis,76.0,M,92.5,2018
Best Bench,27,USA,AK,Searcy,Rhino Open Championships,Michael Cook,36.0,M,113.4,2017
Best Squat,7647,USA,HI,Honolulu,Hawaii State Championship,Alexis Wascom,19.0,F,155.0,2013
Best Squat,4968,USA,RI,Johnston,2014 New England Revolution,Cris Tabulina,,M,204.12,2014
Best Squat,7379,USA,WY,,Wyoming State Championship,Travis Koehn,44.5,M,280.0,2018
Best Squat,8006,USA,NE,Omaha,Nebraska State Raw Championships,Joe Lopez,21.0,M,285.0,2016
Best Squat,7379,USA,WY,,Wyoming State Championship,Thomas Montoya,53.5,M,205.0,2018
Best Squat,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Bryce Platt,22.0,M,240.0,2016
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Ken McMillan,38.0,M,265.0,2011
Best Squat,7187,USA,RI,,2016 New England Open,Cole Mooney,15.5,M,230.0,2016
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Hifon Smith,42.5,M,362.87,2014
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Bill Crawford,42.5,M,365.14,2014
Best Squat,6503,USA,AK,,2nd Frostbite Classic,Ben Brent,,M,132.5,2015
Best Squat,1623,USA,NM,,Southern New Mexico Open,Naomi Soto,,F,52.5,2017
Best Squat,89,USA,ME,Portland,Maine State Championship,Chris Lajoie,52.0,M,332.5,2017
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Josh Winterrowd,20.0,M,272.5,2011
Best Squat,6968,USA,NE,,Nebraska State Championships,Joshua Peardot,18.5,M,366.0,2017
Best Bench,7379,USA,WY,,Wyoming State Championship,Drake Phillips,22.5,M,137.5,2018
Best Bench,62,USA,ME,Westbrook,2016 APF Maine State Powerlifting,Michael White,35.0,M,155.0,2016
Best Bench,8059,USA,KS,Topeka,Sunflower State Powerlifting Games,Nick Ufford,17.0,M,165.0,2016
Best Bench,105,USA,ME,Westbrook,Maine State Push-Pull,George Sotirakos,44.0,M,297.5,2017
Best Bench,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Bryce Platt,22.0,M,147.5,2016
Best Bench,5593,USA,MT,,Montana State Championship,Austin Lenox,,M,174.63,2013
Best Bench,7371,USA,WY,,Cowboy State Raw,Eddie Argumedo,,M,213.2,2015
Best Bench,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Justin Gaudette,23.0,M,162.5,2011
Best Bench,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Chance Beatty,22.5,M,288.03,2014
Best Bench,5090,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals,Damon Senaha,,M,104.33,2016
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Dick Zenzen,65.0,M,117.5,2017
Best Squat,1623,USA,NM,,Southern New Mexico Open,Dee Wicks,,M,150.0,2017
Best Squat,1559,USA,NM,,New Mexico Regional,Edward Montoya,,M,150.0,2015
Best Squat,8040,USA,WY,Laramie,Wyoming State and Mountain West Regional,Alejandra Rice,14.0,F,75.0,2016
Best Squat,7379,USA,WY,,Wyoming State Championship,Brady Dibble,8.5,M,50.0,2018
Best Squat,1623,USA,NM,,Southern New Mexico Open,Vianney Franco,,F,125.0,2017
Best Squat,1536,USA,KS,,Kansas State,Chuck Cookson,,M,300.0,2015
Best Squat,7588,USA,HI,Honolulu,Hawaii State Powerlifting Championship,James Mersberg,52.0,M,330.0,2012
Best Squat,113,USA,ND,,North Dakota Powerlifting Championship,Baillee Heitkamp,16.0,F,85.0,2017
Best Squat,6504,USA,AK,,31st Alaska Powerlifting Championship,Richard Renwick,,M,142.5,2015
Best Squat,8431,USA,KS,Manhattan,The Foundation's Best of the Midwest Pro/Am,Mark Elder,56.0,M,260.0,2018
Best Squat,6723,USA,ID,,M'powered Raw Ruckus,Anthony Harris,,M,350.0,2016
Best Squat,1340,USA,MD,Rosedale,Metal Militia Christmas Carnage,Andrew Trostle,31.5,M,306.17,2014
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Dick Zenzen,65.0,M,187.5,2017
Best Squat,7609,USA,WY,Rock Springs,Rocky Mountain Regional Powerlifting,Dylan Tripp,16.0,M,235.0,2012
Best Squat,65,USA,ND,Fargo,APF North Dakota Championship,Jose Quintana,32.0,M,272.5,2016
Best Squat,1623,USA,NM,,Southern New Mexico Open,Eddie Quinones,,M,155.0,2017
Best Squat,6858,USA,MD,,2017 Maryland State Championships,Bernie Bise,75.5,M,102.5,2017
Best Squat,1578,USA,NM,,2016 New Mexico state,Albert Caceres,,M,287.5,2016
Best Squat,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,Tom Bishop,74.0,M,87.5,2011
Best Squat,7721,USA,MD,Rosedale,Eastern Regional Open,Paul Griffith,68.0,M,130.0,2014
Best Squat,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Luke Strege,19.0,M,227.5,2016
Best Squat,1536,USA,KS,,Kansas State,Darrell Winter,,M,300.0,2015
Best Squat,5024,USA,MD,Elkridge,Mid-Atlantic State Championship and Military Nationals,Jason Harang,,M,265.35,2015
Best Squat,5593,USA,MT,,Montana State Championship,Jack Evans,,M,83.91,2013
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Taylor Vigil,17.0,F,135.0,2017
Best Squat,113,USA,ND,,North Dakota Powerlifting Championship,Yvonne Hanley,67.0,F,85.0,2017
Best Squat,6957,USA,NE,,NE Patriot Open,Joe Noble,,M,112.5,2014
Best Squat,8059,USA,KS,Topeka,Sunflower State Powerlifting Games,Mason Cupp,19.0,M,227.5,2016
Best Squat,4973,USA,MD,Gambrills,2014 Mid-Atlantic State Championships and Military Nationals,Ignatius DeFranco,,M,272.16,2014
Best Squat,7448,USA,NE,Omaha,Police & Fire Nationals,Mark Elbert,,M,257.5,2003
Best Squat,5090,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals,Damon Senaha,,M,154.22,2016
Best Squat,7448,USA,NE,Omaha,Police & Fire Nationals,Robert Huizar,,M,317.5,2003
Best Squat,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Brandon McBride,23.0,M,280.0,2016
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Troy Christensen,42.0,M,235.0,2017
Best Squat,7784,USA,HI,Honolulu,Hawaii Raw Power ELUA,Alan-Paul Frank,41.0,M,155.0,2014
Best Deadlift,7558,USA,WY,Rock Springs,Rocky Mountain Powerlifting Championship,John Winterrowd,49.0,M,215.0,2011
Best Deadlift,110,USA,ID,,WPC/AWPC World Cup,Mohamed Said Ahmed Nasr,36.0,M,325.0,2017
Best Deadlift,27,USA,AK,Searcy,Rhino Open Championships,Roger Walters,55.0,M,272.16,2017
Best Deadlift,110,USA,ID,,WPC/AWPC World Cup,Christy James-Moser,41.0,F,175.0,2017
Best Deadlift,7379,USA,WY,,Wyoming State Championship,Travis Koehn,44.5,M,255.0,2018
Best Deadlift,4973,USA,MD,Gambrills,2014 Mid-Atlantic State Championships and Military Nationals,Mace Davis,,M,217.72,2014
Best Deadlift,6533,USA,AK,,Southside Christmas Classic,Austin Schrader,18.5,M,295.0,2017
Best Deadlift,7562,USA,HI,Honolulu,Hawaii Benchpress and Deadlift,Susan Salazar,35.0,F,165.0,2011
Best Deadlift,5090,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals,Damon Senaha,,M,208.65,2016
Best Squat,8431,USA,KS,Manhattan,The Foundation's Best of the Midwest Pro/Am,John Curtis,76.0,M,160.0,2018
Best Squat,1596,USA,NM,,New Mexico New Years Classic,Maggie Keen,,F,92.5,2016
Best Squat,7187,USA,RI,,2016 New England Open,James Dean,15.5,M,125.0,2016
Best Squat,7379,USA,WY,,Wyoming State Championship,Issac Lansford,17.5,M,155.0,2018
Best Squat,6492,USA,AK,,2013 Alaska State Championships,Hal Llyod,,M,200.0,2013
Best Squat,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Brennan Leong,19.0,M,162.5,2013
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Mohamed Said Youssef Mohamed,45.0,M,335.0,2017
Best Squat,7769,USA,NM,Albuquerque,New Mexico State Open Powerlifting Championships,Jordan Barwick,21.0,M,255.0,2014
Best Squat,110,USA,ID,,WPC/AWPC World Cup,Sheryl Shockley,60.0,F,92.5,2017
Best Squat,6969,USA,NE,,Warrior Collegiate Open,Joseph Peña,18.5,M,390.0,2017
Best Squat,6729,USA,ID,,Winter Wars 2017,Nicholas Esposito,24.5,M,245.0,2017
Best Squat,7690,USA,HI,Honolulu,Hawaii All Raw Powerlifting Challenge,Stacia-Al Mahoe,16.0,F,80.0,2013
Best Bench,7379,USA,WY,,Wyoming State Championship,Issac Lansford,17.5,M,105.0,2018
Best Bench,6858,USA,MD,,2017 Maryland State Championships,Chuck Mulligan,73.5,M,140.0,2017
Best Bench,8001,USA,KS,Manhattan,Kansas State Collegiate Raw Championships,Andrew Todd,22.0,M,147.5,2016
Best Bench,110,USA,ID,,WPC/AWPC World Cup,Sheryl Shockley,60.0,F,50.0,2017
Best Bench,7656,USA,MD,Baltimore,Baltimore Open,Joshua Fontaine,19.0,M,102.06,2013
Best Bench,7379,USA,WY,,Wyoming State Championship,Brady Dibble,8.5,M,30.0,2018
Best Bench,64,USA,ND,Fargo,AAPF North Dakota Championship,Phillip Schmidt,26.0,M,152.5,2016
Best Bench,1578,USA,NM,,2016 New Mexico state,Cody Hanson,,M,135.0,2016
Best Deadlift,5436,USA,,,March Madness,Kristiane Smith,29.0,F,152.5,2010
Best Deadlift,1601,USA,,,Natural-Nationals,Ashley Bassett,,F,130.0,2017
Best Deadlift,5653,USA,,,Battle of the States Pro/Am,Liz Freel,40.0,F,217.72,2015
Best Deadlift,1626,USA,,,Masters Nationals,Randall Henderson,,M,332.5,2017
Best Deadlift,100,USA,,,Show of Strength,Martha Hopkins,,F,127.5,2017
Best Deadlift,1552,USA,,,World Cup,Jamie Puerte,,M,97.5,2015
Best Deadlift,5716,USA,,,Missabama,Jimmy Bishop,68.0,M,199.58,2016
Best Deadlift,7026,USA,,,Deadlift and Push-Pull Nationals,Jerry Szigethy,59.5,M,267.5,2016
Best Deadlift,5663,USA,,,Full Power Mania,Jimmy Ross,70.0,M,154.22,2015
Best Deadlift,5702,USA,,,Heart of a Lion Powerlifting Meet,Savannah Williams,13.0,F,81.65,2016
